STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REF_AREA,Reference area,ACTIVITY,Economic activity,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",EST,Estonia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2010,,64.75,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",GRC,Greece,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2010,,80.482,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",BEL,Belgium,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2010,,70.155,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LUX,Luxembourg,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2010,,58.978,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DNK,Denmark,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2010,,77.375,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",IRL,Ireland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2010,,61.876,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DNK,Denmark,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2004,,79.243,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",BEL,Belgium,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2004,,70.681,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",EST,Estonia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2004,,67.464,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",CZE,Czechia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2004,,70.719,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",AUT,Austria,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2004,,75.389,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",PRT,Portugal,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,75.065,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",FIN,Finland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,76.616,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ITA,Italy,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,80.897,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ESP,Spain,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,79.579,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",FRA,France,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,81.698,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",POL,Poland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,76.29,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",HUN,Hungary,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,66.036,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DEU,Germany,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,79.716,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",SWE,Sweden,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,77.562,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",AUT,Austria,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,73.878,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LVA,Latvia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,68.398,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",SVN,Slovenia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,66.168,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",GRC,Greece,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,78.525,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",CZE,Czechia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,69.547,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",SVK,Slovak Republic,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,65.099,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",IRL,Ireland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,63.231,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",EST,Estonia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,64.794,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LUX,Luxembourg,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,59.88,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LTU,Lithuania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,68.304,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",NLD,Netherlands,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,74.035,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",BEL,Belgium,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,70.626,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DNK,Denmark,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2006,,76.04,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DNK,Denmark,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,77.436,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",BEL,Belgium,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,71.052,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LUX,Luxembourg,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,59.894,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LTU,Lithuania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,71.987,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",EST,Estonia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,66.148,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",IRL,Ireland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,63.857,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",GRC,Greece,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,80.143,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",CZE,Czechia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,70.067,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LVA,Latvia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,69.62,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DEU,Germany,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,80.687,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",AUT,Austria,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,74.596,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",HUN,Hungary,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,68.612,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",FRA,France,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,82.299,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ITA,Italy,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,82.102,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",FIN,Finland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2005,,77.477,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ROU,Romania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2004,,78.833,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",MLT,Malta,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2004,,63.352,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LTU,Lithuania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,1997,,72.049,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LUX,Luxembourg,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,1997,,60.658,,0,Units
