country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,liq_raw,trade_raw,debt_raw,log_gdp_pc_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,liq_z,trade_z,debt_z,log_gdp_pc_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_currency_deposits_assets_mio_eur,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_cons_import_content_raw,tiva2022_gfcf_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw
ITA,2011,717713.000000000,1657362.200000000,440244.900000000,462557.000000000,119.100000000,27610,8.500000000,1733400.500000000,332407.500000000,47416.000000000,0.455022445,0.433045354,-0.836912814,-1.689053847,0.260090000,119.100000000,10.337271020,8.500000000,,,0.191766127,0.028609317,0.455022445,-0.974358965,-1.678197555,1.551206970,0.331120354,0.024888045,-0.151279123,-0.911578150,,,,-1.134529721,,-1.737297643,1.542979667,0.322066543,,0.024888045,,0.025474873,-0.732562530,1657362.200000000,27119.500000000,108.720000000,1148036.000000000,3725246.000000000,925872.000000000,28386.400000000,30861.694080000,10.337271020,0.692688659,0.367174646,1.689053847,-1.689053847,0.196130000,0.260090000,0.228110000,0.196130000,0.260090000,0.228110000,0.179993159,0.250356112,0.215174636
ITA,2012,709587.000000000,1632898.500000000,456969.700000000,439238.400000000,125.900000000,27130,10.900000000,1679227.600000000,324654.500000000,42859.000000000,0.474953587,0.434556710,-0.833428825,-1.836564857,0.249870000,125.900000000,10.302788878,10.900000000,,,0.193335615,0.026247192,0.474953587,-1.223542707,-1.779540323,1.737692507,0.241245193,0.571392347,-0.103285912,-1.129692084,,,,-0.974358965,,-1.678197555,1.551206970,0.331120354,,0.024888045,,-0.151279123,-0.911578150,1632898.500000000,26792.300000000,105.035000000,1200203.000000000,3916175.000000000,917251.000000000,28386.400000000,29815.655240000,10.302788878,0.735013842,0.307865947,1.836564857,-1.836564857,0.188300000,0.249870000,0.219085000,0.188300000,0.249870000,0.219085000,0.175658621,0.232060382,0.203859501
ITA,2013,697616.000000000,1621260.700000000,456829.800000000,419205.200000000,131.900000000,26880,12.400000000,1648698.800000000,321153.800000000,40367.000000000,0.480261441,0.430292303,-0.843290527,-1.995164010,0.245720000,131.900000000,10.282437521,12.400000000,,,0.194792281,0.024898525,0.480261441,-1.491457153,-1.820692230,1.902238568,0.188200882,0.912957536,-0.058742652,-1.254225300,,,,-1.223542707,,-1.779540323,1.737692507,0.241245193,,0.571392347,,-0.103285912,-1.129692084,1621260.700000000,26316.400000000,102.919000000,1228198.000000000,4141046.000000000,906365.000000000,28386.400000000,29214.999016000,10.282437521,0.757557375,0.277656002,1.995164010,-1.995164010,0.181930000,0.245720000,0.213825000,0.181930000,0.245720000,0.213825000,0.168817923,0.226689556,0.197753739
ITA,2014,692500.000000000,1635870.700000000,468225.500000000,422580.200000000,134.800000000,27120,12.900000000,1648675.900000000,319226.500000000,37617.000000000,0.478965116,0.423321965,-0.859622242,-2.070144052,0.252290000,134.800000000,10.282272329,12.900000000,,,0.193625988,0.022995094,0.478965116,-1.618117580,-1.755543308,1.981769165,0.187770321,1.026812599,-0.094406612,-1.429984371,,,,-1.491457153,,-1.820692230,1.902238568,0.188200882,,0.912957536,,-0.058742652,-1.254225300,1635870.700000000,26280.200000000,102.902000000,1259064.000000000,4288459.000000000,901971.000000000,28386.400000000,29210.173328000,10.282272329,0.769659851,0.261806613,2.070144052,-2.070144052,0.179650000,0.252290000,0.215970000,0.179650000,0.252290000,0.215970000,0.165608011,0.235133545,0.200370778
ITA,2015,692487.000000000,1663277.700000000,484747.500000000,437301.900000000,134.800000000,27620,12.000000000,1663277.700000000,318892.000000000,40168.000000000,0.477846844,0.416338775,-0.876255987,-2.112750625,0.262660000,134.800000000,10.292607264,12.000000000,,,0.191725050,0.024149906,0.477846844,-1.690090955,-1.652713121,1.981769165,0.214707567,0.821873485,-0.152535209,-1.323351296,,,,-1.618117580,,-1.755543308,1.981769165,0.187770321,,1.026812599,,-0.094406612,-1.429984371,1663277.700000000,26880.400000000,103.971000000,1284356.000000000,4416464.000000000,902373.000000000,28386.400000000,29513.623944000,10.292607264,0.772183743,0.258532748,2.112750625,-2.112750625,0.187550000,0.262660000,0.225105000,0.187550000,0.262660000,0.225105000,0.170447028,0.254476565,0.212461796
ITA,2016,700822.000000000,1704856.700000000,490977.400000000,437012.700000000,134.200000000,28360,11.700000000,1683839.500000000,322924.400000000,38582.000000000,0.465752342,0.411073846,-0.888982407,-2.030188813,0.267690000,134.200000000,10.306789055,11.700000000,,,0.191778611,0.022630641,0.465752342,-1.550622984,-1.602835026,1.965314559,0.251671358,0.753560448,-0.150897377,-1.463637205,,,,-1.690090955,,-1.652713121,1.981769165,0.214707567,,0.821873485,,-0.152535209,-1.323351296,1704856.700000000,28121.100000000,105.456000000,1334919.000000000,4375445.000000000,914264.000000000,28386.400000000,29935.161984000,10.306789055,0.783009505,0.244610444,2.030188813,-2.030188813,0.183760000,0.267690000,0.225725000,0.183760000,0.267690000,0.225725000,0.165716784,0.261389792,0.213553288
ITA,2017,710984.000000000,1744493.000000000,525788.200000000,478743.100000000,133.700000000,29070,11.300000000,1710843.200000000,323824.500000000,37911.000000000,0.462740750,0.407559102,-0.897569322,-2.067840914,0.277050000,133.700000000,10.324580459,11.300000000,,,0.189277720,0.021731815,0.462740750,-1.614226992,-1.510020123,1.951602387,0.298043343,0.662476397,-0.227371869,-1.546632975,,,,-1.550622984,,-1.602835026,1.965314559,0.251671358,,0.753560448,,-0.150897377,-1.463637205,1744493.000000000,28946.700000000,107.349000000,1363498.000000000,4535472.000000000,928138.000000000,28386.400000000,30472.516536000,10.324580459,0.781601302,0.246410513,2.067840914,-2.067840914,0.194110000,0.277050000,0.235580000,0.194110000,0.277050000,0.235580000,0.175232834,0.271798188,0.223515511
ITA,2018,724777.000000000,1777744.400000000,547785.400000000,505972.300000000,134.200000000,29690,10.600000000,1724985.900000000,323761.600000000,37823.000000000,0.461286786,0.407694717,-0.897236627,-1.922611597,0.281350000,134.200000000,10.334895131,10.600000000,,,0.187689418,0.021275837,0.461286786,-1.368897611,-1.467380798,1.965314559,0.324927776,0.503079309,-0.275940388,-1.588737129,,,,-1.614226992,,-1.510020123,1.951602387,0.298043343,,0.662476397,,-0.227371869,-1.546632975,1777744.400000000,29555.400000000,108.462000000,1384938.000000000,4360778.000000000,942866.000000000,28386.400000000,30788.457168000,10.334895131,0.779042252,0.249689996,1.922611597,-1.922611597,0.199910000,0.281350000,0.240630000,0.199910000,0.281350000,0.240630000,0.180107954,0.275758474,0.227933214
ITA,2019,741256.000000000,1804066.800000000,558356.400000000,500526.000000000,133.900000000,30200,9.900000000,1732388.800000000,322373.500000000,41865.000000000,0.469737041,0.410880573,-0.889452684,-2.078130921,0.280220000,133.900000000,10.341657998,9.900000000,,,0.186086114,0.023205903,0.469737041,-1.631609439,-1.478586016,1.957087256,0.342554690,0.343682221,-0.324967664,-1.410518613,,,,-1.368897611,,-1.467380798,1.965314559,0.324927776,,0.503079309,,-0.275940388,-1.588737129,1804066.800000000,30348.100000000,109.198000000,1448160.000000000,4715392.000000000,966305.000000000,28386.400000000,30997.381072000,10.341657998,0.802719722,0.219749665,2.078130921,-2.078130921,0.195940000,0.280220000,0.238080000,0.195940000,0.280220000,0.238080000,0.175025728,0.272417382,0.223721555
ITA,2020,748900.000000000,1670011.900000000,479725.200000000,421070.600000000,154.400000000,28100,9.300000000,1578756.800000000,323467.700000000,43885.000000000,0.474049915,0.448439918,-0.801980568,-2.376501629,0.264420000,154.400000000,10.253665436,9.300000000,,,0.204887605,0.026278256,0.474049915,-2.135633712,-1.635260746,2.519286300,0.113208563,0.207056146,0.249961262,-1.126823683,,,,-1.631609439,,-1.478586016,1.957087256,0.342554690,,0.343682221,,-0.324967664,-1.410518613,1670011.900000000,28386.400000000,100.000000000,1548095.000000000,4938564.000000000,969778.000000000,28386.400000000,28386.400000000,10.253665436,0.926996388,0.075805609,2.376501629,-2.376501629,0.185320000,0.264420000,0.224870000,0.185320000,0.264420000,0.224870000,0.163215118,0.251517597,0.207366357
ITA,2021,776477.000000000,1842507.400000000,574339.200000000,536729.200000000,145.800000000,31160,9.500000000,1719756.500000000,330951.600000000,52402.000000000,0.471636640,0.421424088,-0.864115618,-2.415394912,0.285450000,145.800000000,10.344365003,9.500000000,,,0.192440965,0.028440591,0.471636640,-2.201334395,-1.426724697,2.283436945,0.349610299,0.252598171,-0.130643319,-0.927157912,,,,-2.135633712,,-1.635260746,2.519286300,0.113208563,,0.207056146,,0.249961262,-1.126823683,1842507.400000000,31782.500000000,109.494000000,1617326.000000000,5456272.000000000,1005889.000000000,28386.400000000,31081.404816000,10.344365003,0.877785348,0.130353193,2.415394912,-2.415394912,0.202000000,0.285450000,0.243725000,0.202000000,0.285450000,0.243725000,0.184562841,0.265059734,0.224811288
ITA,2022,798720.000000000,1998072.600000000,701306.300000000,737635.700000000,138.400000000,33860,8.100000000,1802669.000000000,333663.700000000,52789.000000000,0.468330330,0.399745234,-0.916927849,-2.159989582,0.329240000,138.400000000,10.393479551,8.100000000,,,0.185094269,0.026419961,0.468330330,-1.769889609,-0.992497708,2.080496802,0.477623747,-0.066196005,-0.355297212,-1.113738920,,,,-2.201334395,,-1.426724697,2.283436945,0.349610299,,0.252598171,,-0.130643319,-0.927157912,1998072.600000000,35348.200000000,115.006000000,1630038.000000000,5348341.000000000,1032525.000000000,28386.400000000,32646.063184000,10.393479551,0.815805191,0.203579688,2.159989582,-2.159989582,0.245320000,0.329240000,0.287280000,0.245320000,0.329240000,0.287280000,0.219487579,0.302142299,0.260814939
ITA,2023,790524.000000000,2142744.400000000,714163.200000000,680824.300000000,133.900000000,36330,7.700000000,1819304.000000000,337014.100000000,67582.000000000,0.464925728,0.368930611,-0.997146700,,,,,7.700000000,,,0.185243423,0.031539926,0.464925728,,,,,-0.157280055,-0.350736240,-0.640971485,,,,-1.769889609,,-0.992497708,2.080496802,0.477623747,,-0.066196005,,-0.355297212,-1.113738920,2142744.400000000,37695.700000000,116.125000000,1573434.000000000,5806607.000000000,1034790.000000000,28386.400000000,32963.707000000,10.403162447,0.734307834,0.308826945,2.226965101,-2.226965101,,,,0.245320000,0.329240000,0.287280000,0.197673333,0.275769286,0.236721310
ITA,2024,792133.000000000,2202031.200000000,712028.300000000,666280.600000000,134.700000000,37350,6.500000000,1833549.800000000,342023.000000000,79108.000000000,0.470486068,0.359728327,-1.022406179,,,,,6.500000000,,,0.186535975,0.035925013,0.470486068,,,,,-0.430532206,-0.311211408,-0.236061231,,,,,,,,,,-0.157280055,,-0.350736240,-0.640971485,2202031.200000000,39068.400000000,117.088000000,1579700.000000000,6018185.000000000,1042934.000000000,28386.400000000,33237.068032000,10.411421039,0.717383114,0.332145252,2.259391693,-2.259391693,,,,0.245320000,0.329240000,0.287280000,,,
LTU,1995,80.500000000,5156.900000000,1904.900000000,2455.000000000,11.400000000,1420,,16106.200000000,5172.700000000,165.600000000,0.328220443,0.015610153,-4.159833718,-0.305648742,0.432760000,11.400000000,8.914763653,,,,0.321162037,0.032112316,0.328220443,1.362565318,0.034019258,-1.402394839,-3.376540243,,3.805505547,-0.588118178,,,,,,,,,,,,,,5156.900000000,5000.300000000,28.229000000,516.700000000,1752.000000000,175.800000000,26359.500000000,7441.023255000,8.914763653,0.100195854,2.300628467,0.305648742,-0.305648742,0.246770000,0.432760000,0.339765000,0.246770000,0.432760000,0.339765000,,,
LTU,1996,86.800000000,6639.400000000,2771.600000000,3390.600000000,13.800000000,1840,,16915.900000000,5175.300000000,157.200000000,0.331294997,0.013073470,-4.337170255,-0.302482152,0.429370000,13.800000000,8.971402371,,,,0.305942929,0.023676838,0.331294997,1.367914497,0.000403604,-1.336576415,-3.228915598,,3.340121971,-1.367033427,,,,1.362565318,,0.034019258,-1.402394839,-3.376540243,,,,3.805505547,-0.588118178,6639.400000000,5441.300000000,29.874000000,489.600000000,2197.400000000,189.100000000,26359.500000000,7874.637030000,8.971402371,0.073741603,2.607188146,0.302482152,-0.302482152,0.255830000,0.429370000,0.342600000,0.255830000,0.429370000,0.342600000,,,
LTU,1997,124.200000000,8966.600000000,4015.400000000,4919.800000000,15.300000000,2510,,18320.000000000,5407.500000000,202.100000000,0.383344858,0.013851404,-4.279368672,-0.433352664,0.446270000,15.300000000,9.058511376,,,,0.295169214,0.022539201,0.383344858,1.146840802,0.167986068,-1.295439899,-3.001872399,,3.010673598,-1.472080594,,,,1.367914497,,0.000403604,-1.336576415,-3.228915598,,,,3.340121971,-1.367033427,8966.600000000,5944.000000000,32.593000000,756.100000000,4111.300000000,225.600000000,26359.500000000,8591.351835000,9.058511376,0.084324047,2.473088199,0.433352664,-0.433352664,0.279510000,0.446270000,0.362890000,0.279510000,0.446270000,0.362890000,,,
LTU,1998,140.900000000,10070.000000000,3925.400000000,5073.700000000,16.500000000,2840,,19687.200000000,5684.500000000,253.700000000,0.379821251,0.013992056,-4.269265567,-0.377725919,0.427210000,16.500000000,9.137730065,,,,0.288740908,0.025193644,0.379821251,1.240808573,-0.021015220,-1.262530687,-2.795394723,,2.814103062,-1.226974547,,,,1.146840802,,0.167986068,-1.295439899,-3.001872399,,,,3.010673598,-1.472080594,10070.000000000,6487.500000000,35.280000000,915.800000000,3976.100000000,172.400000000,26359.500000000,9299.631600000,9.137730065,0.090943396,2.397517985,0.377725919,-0.377725919,0.270990000,0.427210000,0.349100000,0.270990000,0.427210000,0.349100000,,,
LTU,1999,199.600000000,10339.700000000,3339.400000000,4372.500000000,22.600000000,2930,,19471.200000000,5436.100000000,264.100000000,0.378502278,0.019304235,-3.947430770,-0.418310009,0.389390000,22.600000000,9.133810831,,,,0.279186696,0.025542327,0.378502278,1.172251686,-0.396042960,-1.095242191,-2.805609920,,2.521945777,-1.194777882,,,,1.240808573,,-0.021015220,-1.262530687,-2.795394723,,,,2.814103062,-1.226974547,10339.700000000,6566.000000000,35.142000000,1379.200000000,4554.400000000,229.200000000,26359.500000000,9263.255490000,9.133810831,0.133388783,2.014487234,0.418310009,-0.418310009,0.242440000,0.389390000,0.315915000,0.242440000,0.389390000,0.315915000,,,
LTU,2000,201.100000000,12503.700000000,4814.900000000,5587.200000000,23.500000000,3570,,20136.900000000,5444.300000000,302.700000000,0.361740925,0.016083239,-4.129977583,-0.393675472,0.414280000,23.500000000,9.174462075,,,,0.270364356,0.024208834,0.361740925,1.213865706,-0.149230680,-1.070560281,-2.699655449,,2.252168312,-1.317909979,,,,1.172251686,,-0.396042960,-1.095242191,-2.805609920,,,,2.521945777,-1.194777882,12503.700000000,7033.100000000,36.600000000,1692.100000000,5180.500000000,258.100000000,26359.500000000,9647.577000000,9.174462075,0.135327943,2.000054239,0.393675472,-0.393675472,0.251410000,0.414280000,0.332845000,0.251410000,0.414280000,0.332845000,,,
LTU,2001,260.300000000,13690.700000000,6025.700000000,6773.300000000,22.900000000,3940,,21442.600000000,5523.500000000,311.700000000,0.335417473,0.019012907,-3.962637237,-0.389563718,0.429520000,22.900000000,9.245511119,,,,0.257594695,0.022767280,0.335417473,1.220811507,0.001891022,-1.087014888,-2.514471353,,1.861686109,-1.451020236,,,,1.213865706,,-0.149230680,-1.070560281,-2.699655449,,,,2.252168312,-1.317909979,13690.700000000,7828.000000000,39.295000000,2172.600000000,5663.100000000,329.700000000,26359.500000000,10357.965525000,9.245511119,0.158691667,1.840792163,0.389563718,-0.389563718,0.265130000,0.429520000,0.347325000,0.265130000,0.429520000,0.347325000,,,
LTU,2002,468.200000000,15177.200000000,7183.200000000,8044.400000000,22.100000000,4410,,22883.500000000,5639.200000000,450.800000000,0.332828190,0.030848905,-3.478654026,-0.433584587,0.444820000,22.100000000,9.318586074,,,,0.246430834,0.029702448,0.332828190,1.146449025,0.153607691,-1.108954362,-2.324006868,,1.520307537,-0.810640531,,,,1.220811507,,0.001891022,-1.087014888,-2.514471353,,,,1.861686109,-1.451020236,15177.200000000,8606.200000000,42.274000000,2588.800000000,7141.800000000,561.200000000,26359.500000000,11143.215030000,9.318586074,0.170571647,1.768599854,0.433584587,-0.433584587,0.266840000,0.444820000,0.355830000,0.266840000,0.444820000,0.355830000,,,
LTU,2003,803.100000000,16674.600000000,7695.900000000,8660.400000000,20.400000000,4880,,25298.100000000,5829.200000000,513.000000000,0.323030238,0.048163074,-3.033162643,-0.428538016,0.426210000,20.400000000,9.427026480,,,,0.230420466,0.030765356,0.323030238,1.154973972,-0.030931342,-1.155575747,-2.041364942,,1.030728083,-0.712493780,,,,1.146449025,,0.153607691,-1.108954362,-2.324006868,,,,1.520307537,-0.810640531,16674.600000000,9924.300000000,47.116000000,3235.500000000,8792.300000000,1646.600000000,26359.500000000,12419.542020000,9.427026480,0.194037638,1.639703128,0.428538016,-0.428538016,0.266510000,0.426210000,0.346360000,0.266510000,0.426210000,0.346360000,,,
LTU,2004,1647.900000000,18312.500000000,8885.800000000,10172.300000000,18.600000000,5420,,26943.000000000,6071.700000000,657.800000000,0.325100341,0.089987713,-2.408082137,-0.533684642,0.443480000,18.600000000,9.501246631,,,,0.225353524,0.035920819,0.325100341,0.977354487,0.140320087,-1.204939565,-1.847915590,,0.875786560,-0.236448508,,,,1.154973972,,-0.030931342,-1.155575747,-2.041364942,,,,1.030728083,-0.712493780,18312.500000000,10701.700000000,50.746000000,3902.600000000,11605.000000000,1831.900000000,26359.500000000,13376.391870000,9.501246631,0.213111263,1.545940889,0.533684642,-0.533684642,0.273380000,0.443480000,0.358430000,0.273380000,0.443480000,0.358430000,,,
LTU,2005,2889.700000000,20986.000000000,11566.200000000,13081.800000000,17.600000000,6320,,29026.100000000,6287.700000000,757.500000000,0.337620318,0.137696560,-1.982702858,-0.556004003,0.445580000,17.600000000,9.592003334,,,,0.216622281,0.036095492,0.337620318,0.939651390,0.161143944,-1.232363909,-1.611364934,,0.608794756,-0.220319538,,,,0.977354487,,0.140320087,-1.204939565,-1.847915590,,,,0.875786560,-0.236448508,20986.000000000,11889.300000000,55.567000000,5216.600000000,15429.600000000,3761.300000000,26359.500000000,14647.183365000,9.592003334,0.248575241,1.392009700,0.556004003,-0.556004003,0.280130000,0.445580000,0.362855000,0.280130000,0.445580000,0.362855000,,,
LTU,2006,4920.900000000,23999.600000000,13719.400000000,16187.400000000,17.300000000,7340,,31172.700000000,6420.000000000,1029.300000000,0.341514025,0.205040917,-1.584545723,-0.516991950,0.441560000,17.300000000,9.679302610,,,,0.205949437,0.042888215,0.341514025,1.005552703,0.121281133,-1.240591212,-1.383825805,,0.282430896,0.406906999,,,,0.939651390,,0.161143944,-1.232363909,-1.611364934,,,,0.608794756,-0.220319538,23999.600000000,13076.400000000,60.636000000,6624.500000000,18547.600000000,6140.000000000,26359.500000000,15983.346420000,9.679302610,0.276025434,1.287262266,0.516991950,-0.516991950,0.316960000,0.441560000,0.379260000,0.316960000,0.441560000,0.379260000,,,
